t,price_raw,price_reg,reg_term,energy,time,lamE,lamT,E_eff,T_eff,energy_prev,time_prev,E_eff_prev,T_eff_prev,residE_prev,residT_prev,residE,residT,violE,violT,csE,csT,dx1
552,5.554454023533104,5.554454941970914,9.184378100804773e-07,10.655335184588429,4.1284491116110305,0.4380853553203139,0.7535211081263595,10.65712803298047,4.130281662189539,10.65564181030014,4.128503851087669,10.657173998630379,4.13033664603805,-0.0015321883302394923,-0.0018327949503813556,-0.0017928483920410798,-0.0018325505785083962,0.0,0.0,0.0007854206248627699,0.0013808655426152479,0.0002627921098259609
553,5.554623118140313,5.554624036563105,9.184227916686846e-07,10.655040603528377,4.128395491478223,0.4380494983524731,0.7534844571147894,10.65707424752871,4.130226685672184,10.655335184588429,4.1284491116110305,10.65712803298047,4.130281662189539,-0.0017928483920410798,-0.0018325505785083962,-0.0020336440003330125,-0.001831194193961494,0.0,0.0,0.0008908367341733928,0.0013797763631088306,0.0002545310797487859
554,5.554785180300543,5.554786098709295,9.184087516290089e-07,10.65475997353983,4.128343109791122,0.43800882547246645,0.7534478332309101,10.6570132382087,4.130171749846365,10.655040603528377,4.128395491478223,10.65707424752871,4.130226685672184,-0.0020336440003330125,-0.001831194193961494,-0.002253264668869548,-0.0018286400552431914,0.0,0.0,0.0009869498110901566,0.0013777848873822343,0.0002450786342906057
555,5.554939357416704,5.554940275812525,9.183958210881688e-07,10.65449505524078,4.128292076316652,0.43796376017908906,0.7534112604298052,10.656945640268633,4.130116890644707,10.65475997353983,4.128343109791122,10.6570132382087,4.130171749846365,-0.002253264668869548,-0.0018286400552431914,-0.002450585027853336,-0.0018248143280557017,0.0,0.0,0.0010732674334372246,0.0013748356629508143,0.0002345263445130922
556,5.555084872356124,5.555085790740244,9.183841195249939e-07,10.65424745382292,4.128242490868095,0.437914748478532,0.7533747641432441,10.656872122717798,4.130062146214867,10.65449505524078,4.128292076316652,10.656945640268633,4.130116890644707,-0.002450585027853336,-0.0018248143280557017,-0.0026246688948781127,-0.0018196553467717536,0.0,0.0,0.0011493812189399754,0.001370882417696163,0.00022297183102127635
557,5.555221027464973,5.555221945838727,9.183737541806913e-07,10.654018610786697,4.128194442773766,0.4378622551006344,0.7533383710363086,10.656793382650951,4.130007556554463,10.65424745382292,4.128242490868095,10.656872122717798,4.130062146214867,-0.0026246688948781127,-0.0018196553467717536,-0.002774771864254788,-0.001813113780697151,0.0,0.0,0.001214967865872393,0.0013658881820538746,0.0002105179095671692
558,5.555347207907912,5.555348126272731,9.183648195722099e-07,10.653809797065612,4.128148010434943,0.4378067596633493,0.7533021087606947,10.656710139495024,4.129953163141042,10.654018610786697,4.128194442773766,10.656793382650951,4.130007556554463,-0.002774771864254788,-0.001813113780697151,-0.0029003424294113955,-0.0018051527060993777,0.0,0.0,0.0012697895209347295,0.0013598253401397359,0.00019727171786173073
559,5.555462884323738,5.555463802681135,9.18357397109404e-07,10.653622107558945,4.128103260974317,0.43774875281476106,0.7532660057065728,10.656623129222142,4.129899008559859,10.653809797065612,4.128148010434943,10.656710139495024,4.129953163141042,-0.0029003424294113955,-0.0018051527060993777,-0.0030010216631968234,-0.0017957475855414629,0.0,0.0,0.0013136934902344894,0.0013526756110180398,0.00018334383041551222
560,5.555567614792981,5.555568533144536,9.18351554815927e-07,10.653456457081008,4.12806024997541,0.43768873238149714,0.7532300907548619,10.656533098572245,4.1298451361322925,10.653622107558945,4.128103260974317,10.656623129222142,4.129899008559859,-0.0030010216631968234,-0.0017957475855414629,-0.0030766414912370976,-0.00178488615688277,0.0,0.0,0.0013466113142918843,0.0013444299619359056,0.0001720441929607253
561,5.555661046118642,5.5556619644659895,9.183473471531034e-07,10.653313577724642,4.128019021312904,0.4376271995516724,0.7531943930317243,10.656440799327509,4.129791589547587,10.653456457081008,4.12806024997541,10.656533098572245,4.1298451361322925,-0.0030766414912370976,-0.00178488615688277,-0.0031272216028668254,-0.0017725682346823035,0.0,0.0,0.001368557232440101,0.0013350884556288527,0.00016491481012516574
562,5.555742914426209,5.555743832771024,9.183448149453626e-07,10.65319401762629,4.127979607073,0.43756465511961506,0.7531589416670307,10.656346982679423,4.129738412500546,10.653313577724642,4.128019021312904,10.656440799327509,4.129791589547587,-0.0031272216028668254,-0.0017725682346823035,-0.0031529650531325615,-0.0017588054275465836,0.0,0.0,0.001379626066078148,0.0013246600344092143,0.00015765708224279814
563,5.555813045093954,5.55581396343794,9.183439854051539e-07,10.653098141109922,4.1279420275623675,0.4375015958185524,0.7531237655584797,10.65625239372783,4.12968564833772,10.65319401762629,4.127979607073,10.656346982679423,4.129738412500546,-0.0031529650531325615,-0.0017588054275465836,-0.0031542526179073604,-0.0017436207753522837,0.0,0.0,0.0013799905539493167,0.001313162244039308,0.0001503181276894928
564,5.5558713520292455,5.555872270374118,9.183448722546799e-07,10.653026130177533,4.127906291403639,0.4374385107661943,0.7530888931429727,10.656157766149292,4.129633339714459,10.653098141109922,4.1279420275623675,10.65625239372783,4.12968564833772,-0.0031542526179073604,-0.0017436207753522837,-0.003131635971758584,-0.0017270483108200452,0.0,0.0,0.0013698981757479186,0.0013006209007999084,0.00014294468292954323
565,5.555917836310939,5.555918754658415,9.183474759412159e-07,10.65297798730479,4.1278723957147285,0.4373758780467591,0.7530543521767563,10.65606381707014,4.129581528265135,10.653026130177533,4.127906291403639,10.656157766149292,4.129633339714459,-0.003131635971758584,-0.0017270483108200452,-0.0030858297653484357,-0.0017091325504061672,0.0,0.0,0.0013496675031220966,0.0012870697055303235,0.00013558276708354136
566,5.555952584222237,5.555953502574021,9.183517839422499e-07,10.652953539491644,4.127840326368803,0.43731416145145213,0.7530201695257482,10.655971242177179,4.129530254288622,10.65297798730479,4.1278723957147285,10.65606381707014,4.129581528265135,-0.0030858297653484357,-0.0017091325504061672,-0.0030177026855344735,-0.0016899279198190342,0.0,0.0,0.0013196841194343034,0.0012725498086684243,0.000128277370184407
567,5.555975764702273,5.555976683060044,9.183577711561768e-07,10.652952443509834,4.127810058331157,0.43725380739774145,0.7529863709673519,10.655880711096613,4.129479556451027,10.652953539491644,4.127840326368803,10.655971242177179,4.129530254288622,-0.0030177026855344735,-0.0016899279198190342,-0.0029282675867783325,-0.0016694981198703829,0.0,0.0,0.0012803961513982221,0.0012571093306180166,0.00012107211645770243
568,5.555987626248246,5.555988544613647,9.183654003738587e-07,10.652974192281562,4.127781556068758,0.4371952420460059,0.7529529810049544,10.655792863069008,4.129429471507432,10.652952443509834,4.127810058331157,10.655880711096613,4.129479556451027,-0.0029282675867783325,-0.0016694981198703829,-0.0028186707874464645,-0.0016479154386743744,0.0,0.0,0.0012323094571656632,0.0012408028419939575,0.00011400899563010372
569,5.555988493303393,5.5559894116780155,9.183746228259037e-07,10.653018122316865,4.1277547740278235,0.43713886863025697,0.752920022696181,10.655708302945385,4.129380034044272,10.652974192281562,4.127781556068758,10.655792863069008,4.129429471507432,-0.0028186707874464645,-0.0016479154386743744,-0.002690180628519556,-0.0016252600164481379,0.0,0.0,0.0011759825163620724,0.0012236908084713274,0.00010712809083621257
570,5.555978762168898,5.555979680554277,9.183853788001774e-07,10.653083422131134,4.127729657174367,0.43708506501768657,0.752887517495852,10.65562759752653,4.129331276243779,10.653018122316865,4.1277547740278235,10.655708302945385,4.129380034044272,-0.002690180628519556,-0.0016252600164481379,-0.0025441753953963087,-0.0016016190694116972,0.0,0.0,0.001112021068113194,0.0012058390051433894,0.00010046732300742048
571,5.555958896480588,5.555959814878186,9.183975983237044e-07,10.653169141558703,4.127706141592318,0.43703418150977863,0.7528554851144638,10.655551272264669,4.129283227671696,10.653083422131134,4.127729657174367,10.65562759752653,4.129331276243779,-0.0025441753953963087,-0.0016016190694116972,-0.0023821307059659347,-0.0015770860793775654,0.0,0.0,0.0010410725433311334,0.0011873179053570647,9.406222056827464e-05
572,5.555929422293494,5.5559303407046965,9.184112019028263e-07,10.653274201873838,4.127684155133535,0.4369865388956593,0.7528239433928762,10.65547980834349,4.129235915089314,10.653169141558703,4.127706141592318,10.655551272264669,4.129283227671696,-0.0023821307059659347,-0.0015770860793775654,-0.0022056064696514,-0.001551759955779275,0.0,0.0,0.0009638203373388393,0.001168202049108909,0.00010078172234062146
573,5.5558909228192395,5.555891841245341,9.18426101315224e-07,10.65339740662651,4.127663618113729,0.43694242676626627,0.7527929081937605,10.6554136401494,4.12918936229064,10.653274201873838,4.127684155133535,10.65547980834349,4.129235915089314,-0.0022056064696514,-0.001551759955779275,-0.002016233522889266,-0.0015257441769112035,0.0,0.0,0.0008809779684187341,0.0011485693960966803,0.00011294061458846271
574,5.55584403286278,5.55584495130498,9.18442200447194e-07,10.653537453097165,4.127644444048155,0.4369021020958085,0.7527623933102223,10.655353153143713,4.1291435899653335,10.65339740662651,4.127663618113729,10.6554136401494,4.12918936229064,-0.002016233522889266,-0.0015257441769112035,-0.0018157000465475193,-0.0014991459171787014,0.0,0.0,0.0007932831671120685,0.0011285006685366875,0.00012420895161489976
575,5.555789433006173,5.5557903514655695,9.184593961694045e-07,10.653692944272386,4.127626540420799,0.4368657880948775,0.7527324103918788,10.655298682142316,4.129098615587818,10.653537453097165,4.127644444048155,10.655353153143713,4.1291435899653335,-0.0018157000465475193,-0.0014991459171787014,-0.001605737869930124,-0.0014720751670189713,0.0,0.0,0.0007014919400208135,0.0011080786887482177,0.00013452204427844125
576,5.555727843587813,5.555728762065392,9.184775792442063e-07,10.653862401241632,4.127609809480596,0.4368336733374789,0.7527029688885384,10.65525051000622,4.129054453332808,10.653692944272386,4.127626540420799,10.655298682142316,4.129098615587818,-0.001605737869930124,-0.0014720751670189713,-0.0013881087645870593,-0.0014446438522117688,0.0,0.0,0.0006063726506265149,0.0010873877165463732,0.00014382370478509694
577,5.555660018525961,5.555660937022596,9.184966352574992e-07,10.65404427591457,4.127594149058255,0.43680591116218714,0.7526740760114942,10.65520886674328,4.129011114017241,10.653862401241632,4.127609809480596,10.65525051000622,4.129054453332808,-0.0013881087645870593,-0.0014446438522117688,-0.0011645908287096773,-0.0014169649589863553,0.0,0.0,0.0005087001580656572,0.0010665127912457197,0.00015206646649667158
578,5.555586739035502,5.555587657551947,9.185164455681038e-07,10.654236963958256,4.127579453397221,0.43678261934561297,0.7526457367123144,10.655173929018419,4.128968605068471,10.65404427591457,4.127594149058255,10.65520886674328,4.129011114017241,-0.0011645908287096773,-0.0014169649589863553,-0.00093696506016272,-0.0013891516712503105,0.0,0.0,0.00040925005321319264,0.0010455390830133326,0.00015921173472282084
579,5.555508807286453,5.555509725823342,9.18536888267579e-07,10.65443881785425,4.127565613992336,0.4367638800444097,0.7526179536788894,10.655145820066615,4.128926930518334,10.654236963958256,4.127579453397221,10.655173929018419,4.128968605068471,-0.00093696506016272,-0.0013891516712503105,-0.0007070022123638608,-0.0013613165259984683,0.0,0.0,0.0003087930294720216,0.0010245512581062218,0.00016522986893508334
580,5.555427040052117,5.555427958609957,9.185578391434746e-07,10.65464815997699,4.127552520429863,0.4367497400001624,0.7525907273483694,10.655124610000243,4.128886091022554,10.65443881785425,4.127565613992336,10.655145820066615,4.128926930518334,-0.0007070022123638608,-0.0013613165259984683,-0.0004764500232532498,-0.0013335705926911245,0.0,0.0,0.0002080894237789282,0.0010036328623238095,0.0001701001973735064
581,5.555342262393794,5.555343180972967,9.185791726390987e-07,10.654863295596993,4.127540061222705,0.43674021099969734,0.7525640559365155,10.655110316499545,4.128846083904773,10.65464815997699,4.127552520429863,10.655124610000243,4.128886091022554,-0.0004764500232532498,-0.0013335705926911245,-0.0002470209025524639,-0.001306022682068253,0.0,0.0,0.00010788396110209876,0.0009828657267623709,0.000173810965456581
582,5.55525530142755,5.555256220028313,9.186007628029925e-07,10.655082525714985,4.12752812463473,0.4367352705816463,0.7525379354828742,10.65510290587247,4.128806903224311,10.654863295596993,4.127540061222705,10.655110316499545,4.128846083904773,-0.0002470209025524639,-0.001306022682068253,-2.0380157485178074e-05,-0.0012787785895813641,0.0,0.0,8.90073359378581e-06,0.0009623293997432614,0.0001763592198845225
583,5.5551669803577886,5.555167898980272,9.18622484221499e-07,10.655304159683572,4.12751659955954,0.4367348629784966,0.7525123599110826,10.655102294467746,4.128768539866623,10.655082525714985,4.12752812463473,10.65510290587247,4.128806903224311,-2.0380157485178074e-05,-0.0012787785895813641,0.00020186521582665762,-0.0012519403070836432,0.00020186521582665762,0.0,8.816157737417996e-05,0.0009421005549513177,0.00017775058194931958
584,5.555078112241624,5.555079030885837,9.186442129280262e-07,10.65552652746233,4.127505376147088,0.43673890028281315,0.7524873211049409,10.65510835042422,4.128730981657411,10.655304159683572,4.12751659955954,10.655102294467746,4.128768539866623,0.00020186521582665762,-0.0012519403070836432,0.00041817703811020124,-0.0012256055103234686,0.00041817703811020124,0.0,0.00018263417974777332,0.0009222526071947609,0.00017799923463554637
585,5.5549894943140545,5.5549904129798815,9.186658272828249e-07,10.655747991091824,4.127494346617377,0.43674726382357537,0.7524628089947344,10.655120895735363,4.128694213492102,10.65552652746233,4.127505376147088,10.65510835042422,4.128730981657411,0.00041817703811020124,-0.0012256055103234686,0.0006270953564602166,-0.00119986687472462,0.0006270953564602166,0.0,0.00027388218109046926,0.0009028551989750206,0.00017712724409117545
586,5.554901903154728,5.554902821841937,9.186872088174465e-07,10.65596695826468,4.127483406518645,0.43675980573070455,0.7524388116572399,10.655139708596057,4.12865821748586,10.655747991091824,4.127494346617377,10.655120895735363,4.128694213492102,0.0006270953564602166,-0.00119986687472462,0.0008272496686227981,-0.0011748109672149454,0.0008272496686227981,0.0,0.00036130940455848305,0.0008839733680931062,0.00017516487084716186
587,5.5548160889775895,5.554817007685832,9.187082430385445e-07,10.656181890998592,4.127472455216182,0.436776350724077,0.7524153154378956,10.655164526086116,4.128622973156844,10.65596695826468,4.127483406518645,10.655139708596057,4.12865821748586,0.0008272496686227981,-0.0011748109672149454,0.0010173649124762818,-0.0011505179406618993,0.0010173649124762818,0.0,0.0004443609338261104,0.0008656673192400811,0.00017214937350434526
588,5.554732769278763,5.554733688007583,9.187288201846816e-07,10.656391310247708,4.127461394367255,0.4367966980223265,0.7523923050790824,10.655195047033489,4.128588457618624,10.656181890998592,4.127472455216182,10.655164526086116,4.128622973156844,0.0010173649124762818,-0.0011505179406618993,0.001196263214218618,-0.0011270632513689094,0.001196263214218618,0.0,0.0005225238219362674,0.000847993717667379,0.00016812380475602522
